BZR|Beziers, France               |20000101000000|Initialization|20000101000000|Initialization
CAE|Columbia, SC, USA             |20000101000000|Initialization|20000101000000|Initialization
CAG|Cagliari, Sardinia, Italy     |20000101000000|Initialization|20000101000000|Initialization
CAI|Cairo, Egypt                  |20000101000000|Initialization|20000101000000|Initialization
CAJ|Canaima, Venezuela            |20000101000000|Initialization|20000101000000|Initialization
CAK|Akron/Canton, OH, USA         |20000101000000|Initialization|20000101000000|Initialization
CAN|Guangzhou, China              |20000101000000|Initialization|20000101000000|Initialization
CAS|Casablanca, Morocco           |20000101000000|Initialization|20000101000000|Initialization
CAY|Cayenne, French Guiana        |20000101000000|Initialization|20000101000000|Initialization
CBB|Cochabamba, Bolivia           |20000101000000|Initialization|20000101000000|Initialization
CBE|Cumberland, MD, USA           |20000101000000|Initialization|20000101000000|Initialization
CBG|Cambridge, England, UK        |20000101000000|Initialization|20000101000000|Initialization
CBL|Ciudad Bolivar, Venezuela     |20000101000000|Initialization|20000101000000|Initialization
CBR|Canberra, Aus. Cap. Ter., Aus.|20000101000000|Initialization|20000101000000|Initialization
CCF|Carcassonne, France           |20000101000000|Initialization|20000101000000|Initialization
CCJ|Calicut, India                |20000101000000|Initialization|20000101000000|Initialization
CCP|Concepcion, Chile             |20000101000000|Initialization|20000101000000|Initialization
CCS|Caracas, Venezuela            |20000101000000|Initialization|20000101000000|Initialization
CCU|Calcutta, India               |20000101000000|Initialization|20000101000000|Initialization
CDC|Cedar City, UT, USA           |20000101000000|Initialization|20000101000000|Initialization
CDG|Paris, France                 |20000101000000|Initialization|20000101000000|Initialization
CDH|Camden, AR, USA               |20000101000000|Initialization|20000101000000|Initialization
CDR|Chadron, NE, USA              |20000101000000|Initialization|20000101000000|Initialization
CDV|Cordova, AK, USA              |20000101000000|Initialization|20000101000000|Initialization
CEB|Cebu, Philippines             |20000101000000|Initialization|20000101000000|Initialization
CEC|Crescent City, CA, USA        |20000101000000|Initialization|20000101000000|Initialization
CEI|Chiang Rai, Thailand          |20000101000000|Initialization|20000101000000|Initialization
CEN|Ciudad Obregon, Sonora, Mexico|20000101000000|Initialization|20000101000000|Initialization
